DateTime,Temperature,Humidity
2022-06-10 18:13:53,27.068893,80.19196
2022-06-10 19:13:53,26.94142,79.7106
2022-06-10 20:13:53,26.883295,79.49404
2022-06-10 21:13:53,26.875938,79.4656
2022-06-10 22:13:53,26.81184,79.23867
2022-06-10 23:13:53,26.739876,78.96924
2022-06-11 00:13:53,26.757841,79.03438
2022-06-11 01:13:53,26.680609,78.74496
2022-06-11 02:13:53,26.589787,78.40792
2022-06-11 03:13:53,26.5788,78.365715
2022-06-11 04:13:53,26.543325,78.2377
2022-06-11 05:13:53,26.493402,78.05036
2022-06-11 06:13:53,26.52951,78.18064
2022-06-11 07:13:53,26.469206,77.957726
2022-06-11 08:13:53,26.458792,77.91789
2022-06-11 09:13:53,26.409723,77.738365
2022-06-11 10:13:53,26.354616,77.53612
2022-06-11 11:13:53,26.347153,77.51162
2022-06-11 12:13:53,26.314915,77.392845
2022-06-11 13:13:53,26.388481,77.66126
2022-06-11 14:13:53,26.378492,77.6311
2022-06-11 15:13:53,26.388481,77.669235
2022-06-11 16:13:53,26.356325,77.550545
2022-06-11 17:13:53,26.345455,77.51309
2022-06-11 18:13:53,26.405107,77.73275
2022-06-11 19:13:53,26.395464,77.6959
2022-06-11 20:13:53,26.451807,77.90325
2022-06-11 21:13:53,26.473297,77.98147
2022-06-11 22:13:53,26.393715,77.689224
2022-06-11 23:13:53,26.289259,77.31101
2022-06-12 00:13:53,26.303486,77.36118
2022-06-12 01:13:53,26.318047,77.40868
2022-06-12 02:13:53,26.328331,77.45181
2022-06-12 03:13:53,26.261358,77.201065
2022-06-12 04:13:53,26.216473,77.03102
2022-06-12 05:13:53,26.18744,76.928856
2022-06-12 06:13:53,26.204395,76.99294
2022-06-12 07:13:53,26.222935,77.05928
2022-06-12 08:13:53,26.210808,77.01339
2022-06-12 09:13:53,26.199173,76.969406
2022-06-12 10:13:53,26.253916,77.16898
2022-06-12 11:13:53,26.231411,77.08755
2022-06-12 12:13:53,26.216473,77.03102
2022-06-12 13:13:53,26.138035,76.74632
2022-06-12 14:13:53,26.137867,76.74203
2022-06-12 15:13:53,26.121206,76.68306
2022-06-12 16:13:53,26.134724,76.733864
2022-06-12 17:13:53,26.108562,76.6356
2022-06-12 18:13:53,26.118109,76.67507
2022-06-12 19:13:53,26.20247,76.978096
2022-06-12 20:13:53,26.267832,77.2179
2022-06-12 21:13:53,26.279018,77.2565
2022-06-12 22:13:53,26.267641,77.213356
2022-06-12 23:13:53,26.263384,77.201035
2022-06-13 00:13:53,26.234598,77.092026
2022-06-13 01:13:53,26.23262,77.08455
2022-06-13 02:13:53,26.210052,77.003
2022-06-13 03:13:53,26.24373,77.12659
2022-06-13 04:13:53,26.234598,77.092026
2022-06-13 05:13:53,26.200583,76.96354
2022-06-13 06:13:53,26.20578,76.98686
2022-06-13 07:13:53,26.158865,76.81737
2022-06-13 08:13:53,26.150656,76.786476
2022-06-13 09:13:53,26.14546,76.76693
2022-06-13 10:13:53,26.136238,76.73227
2022-06-13 11:13:53,26.132202,76.71711
2022-06-13 12:13:53,26.126577,76.69243
2022-06-13 13:13:53,26.056833,76.438675
2022-06-13 14:13:53,25.991642,76.203316
2022-06-13 15:13:53,25.951548,76.0618
2022-06-13 16:13:53,25.965284,76.115715
2022-06-13 17:13:53,25.943533,76.04199
2022-06-13 18:13:53,25.925993,75.97737
2022-06-13 19:13:53,25.950283,76.0669
2022-06-13 20:13:53,25.94905,76.062355
2022-06-13 21:13:53,25.954914,76.084015
2022-06-13 22:13:53,25.926987,75.98427
2022-06-13 23:13:53,25.961327,76.1044
2022-06-14 00:13:53,25.9657,76.12057
2022-06-14 01:13:53,25.990658,76.20965
2022-06-14 02:13:53,26.004911,76.26257
2022-06-14 03:13:53,26.018255,76.308754
2022-06-14 04:13:53,26.07528,76.51097
2022-06-14 05:13:53,26.192497,76.93305
2022-06-14 06:13:53,26.327717,77.42989
2022-06-14 07:13:53,26.457445,77.904816
2022-06-14 08:13:53,26.445301,77.85844
2022-06-14 09:13:53,26.528095,78.15927
2022-06-14 10:13:53,26.641663,78.57894
2022-06-14 11:13:53,26.700113,78.79966
2022-06-14 12:13:53,26.870375,79.42788
2022-06-14 13:13:53,26.919083,79.62419
2022-06-14 14:13:53,26.966696,79.792114
2022-06-14 15:13:53,27.128681,80.41153
2022-06-14 16:13:53,27.082716,80.22526
2022-06-14 17:13:53,27.23593,80.807594
2022-06-14 18:13:53,27.422842,81.51815
2022-06-14 19:13:53,27.34342,81.221214
2022-06-14 20:13:53,27.30398,81.063965
2022-06-14 21:13:53,27.499004,81.802765
2022-06-14 22:13:53,27.460867,81.654366
2022-06-14 23:13:53,27.488218,81.76467
2022-06-15 00:13:53,27.507547,81.83601
2022-06-15 01:13:53,27.578096,82.10295
2022-06-15 02:13:53,27.6664,82.44683
2022-06-15 03:13:53,27.702797,82.58859
2022-06-15 04:13:53,27.893415,83.29842
2022-06-15 05:13:53,28.00556,83.73922
2022-06-15 06:13:53,28.080788,84.02216
2022-06-15 07:13:53,28.298939,84.872574
2022-06-15 08:13:53,28.245785,84.67538
2022-06-15 09:13:53,28.127787,84.202065
2022-06-15 10:13:53,28.225853,84.59107
2022-06-15 11:13:53,28.197916,84.48555
2022-06-15 12:13:53,28.328161,84.97682
2022-06-15 13:13:53,28.23102,84.59806
2022-06-15 14:13:53,28.074139,83.989426
2022-06-15 15:13:53,27.762886,82.80037
2022-06-15 16:13:53,27.74504,82.727165
2022-06-15 17:13:53,27.88186,83.24982
2022-06-15 18:13:53,27.90242,83.333534
2022-06-15 19:13:53,28.00791,83.73448
2022-06-15 20:13:53,28.002918,83.72194
